Customer ID,Region,State,City,Postal Code,AddressID,Category,Sub-Category,CategoryID,Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer Name,Segment,Country,Product ID,Product Name,Sales,Quantity,Discount,Profit,Catalogue price,Supplier price
JH-15430,West,Oregon,Medford,97504,A002715,Office Supplies,Paper,C0008,5512,US-2014-137680,2014-02-24,2014-03-02,Standard Class,Jennifer Halladay,Consumer,United States,OFF-PA-10000174,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",3289,4,0.2,1110,1028,544
JH-15430,West,Oregon,Medford,97504,A002715,Office Supplies,Paper,C0008,5513,US-2014-137680,2014-02-24,2014-03-02,Standard Class,Jennifer Halladay,Consumer,United States,OFF-PA-10000069,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",2277,3,0.2,768,948,502
EN-13780,East,New York,New York City,10009,A002716,Technology,Phones,C0014,5514,CA-2015-103177,2015-05-30,2015-06-01,First Class,Edward Nazzal,Consumer,United States,TEC-PH-10001795,RCA H5401RE1 DECT 6.0 4-Line Cordless Handset With Caller ID/Call Waiting,23997,3,0.0,239,7998,7919
EN-13780,East,New York,New York City,10009,A002716,Office Supplies,Appliances,C0009,5515,CA-2015-103177,2015-05-30,2015-06-01,First Class,Edward Nazzal,Consumer,United States,OFF-AP-10004540,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",16032,2,0.0,4488,8016,5771
EN-13780,East,New York,New York City,10009,A002716,Technology,Phones,C0014,5516,CA-2015-103177,2015-05-30,2015-06-01,First Class,Edward Nazzal,Consumer,United States,TEC-PH-10001527,Plantronics MX500i Earset,12885,3,0.0,386,4295,4166
KC-16255,South,Alabama,Huntsville,35810,A002717,Technology,Accessories,C0015,5517,US-2016-138408,2016-11-18,2016-11-21,Second Class,Karen Carlisle,Corporate,United States,TEC-AC-10003870,Logitech Z-906 Speaker sys - home theater - 5.1-CH,131996,4,0.0,52798,32999,19799
MS-17980,East,Pennsylvania,Philadelphia,19134,A002718,Furniture,Chairs,C0002,5518,CA-2017-117667,2017-12-04,2017-12-09,Standard Class,Michael Stewart,Corporate,United States,FUR-CH-10004540,Global Chrome Stack Chair,23996,10,0.3,-1028,3428,2502
MS-17980,East,Pennsylvania,Philadelphia,19134,A002718,Furniture,Furnishings,C0004,5519,CA-2017-117667,2017-12-04,2017-12-09,Standard Class,Michael Stewart,Corporate,United States,FUR-FU-10004093,Hand-Finished Solid Wood Document Frame,5476,2,0.2,684,3422,2396
MS-17980,East,Pennsylvania,Philadelphia,19134,A002718,Office Supplies,Art,C0011,5520,CA-2017-117667,2017-12-04,2017-12-09,Standard Class,Michael Stewart,Corporate,United States,OFF-AR-10000716,DIXON Ticonderoga Erasable Checking Pencils,1339,3,0.2,318,557,340
MS-17980,East,Pennsylvania,Philadelphia,19134,A002718,Office Supplies,Paper,C0008,5521,CA-2017-117667,2017-12-04,2017-12-09,Standard Class,Michael Stewart,Corporate,United States,OFF-PA-10002709,Xerox 1956,2392,5,0.2,867,598,304
MS-17980,East,Pennsylvania,Philadelphia,19134,A002718,Technology,Accessories,C0015,5522,CA-2017-117667,2017-12-04,2017-12-09,Standard Class,Michael Stewart,Corporate,United States,TEC-AC-10000580,Logitech G13 Programmable Gameboard with LCD Display,25596,4,0.2,-2879,7998,7119
CK-12205,West,California,Santa Clara,95051,A002719,Office Supplies,Binders,C0010,5523,CA-2016-110982,2016-06-05,2016-06-07,First Class,Chloris Kastensmidt,Consumer,United States,OFF-BI-10000829,Avery Non-Stick Binders,2155,6,0.2,700,449,242
CK-12205,West,California,Santa Clara,95051,A002719,Office Supplies,Appliances,C0009,5524,CA-2016-110982,2016-06-05,2016-06-07,First Class,Chloris Kastensmidt,Consumer,United States,OFF-AP-10004859,Acco 6 Outlet Guardian Premium Surge Suppressor,5824,4,0.0,1572,1456,1062
SJ-20125,West,California,Long Beach,90805,A002720,Office Supplies,Paper,C0008,5525,CA-2016-147123,2016-12-10,2016-12-12,First Class,Sanjit Jacobs,Home Office,United States,OFF-PA-10000575,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",8028,12,0.0,3692,669,361
EA-14035,West,California,Los Angeles,90008,A002721,Office Supplies,Art,C0011,5526,CA-2017-154501,2017-04-30,2017-05-05,Standard Class,Erin Ashbrook,Corporate,United States,OFF-AR-10002804,Faber Castell Col-Erase Pencils,977,2,0.0,400,488,288
MG-17890,West,California,Santa Barbara,93101,A002722,Office Supplies,Fasteners,C0006,5527,CA-2017-166933,2017-04-24,2017-04-28,Standard Class,Michael Granlund,Home Office,United States,OFF-FA-10002676,Colored Push Pins,181,1,0.0,65,181,115
AB-10255,East,New York,New York City,10009,A002723,Office Supplies,Paper,C0008,5528,CA-2015-142055,2015-05-08,2015-05-10,First Class,Alejandro Ballentine,Home Office,United States,OFF-PA-10003465,Xerox 1912,3794,2,0.0,1821,1897,986
SC-20260,South,Florida,Jacksonville,32216,A002724,Technology,Phones,C0014,5529,CA-2015-137106,2015-03-31,2015-04-04,Standard Class,Scott Cohen,Corporate,United States,TEC-PH-10000011,PureGear Roll-On Screen Protector,7995,5,0.2,2798,1998,1039
TB-21355,Central,Texas,Cedar Hill,75104,A002725,Office Supplies,Paper,C0008,5530,CA-2017-136609,2017-08-06,2017-08-11,Standard Class,Todd Boyes,Corporate,United States,OFF-PA-10004381,14-7/8 x 11 Blue Bar Computer Printout Paper,11529,3,0.2,4035,4804,2498
JK-16090,Central,Nebraska,Omaha,68104,A002726,Technology,Phones,C0014,5531,CA-2017-160885,2017-12-02,2017-12-06,Standard Class,Juliana Krohn,Consumer,United States,TEC-PH-10001795,ClearOne CHATAttach 160 - speaker phone,247996,4,0.0,74398,61999,43399
CK-12595,South,Arkansas,Little Rock,72209,A002727,Technology,Accessories,C0015,5532,US-2016-167472,2016-06-06,2016-06-07,First Class,Clytie Kelty,Consumer,United States,TEC-AC-10001109,Logitech Trackman Marble Mouse,17994,6,0.0,7557,2999,1739
CK-12595,South,Arkansas,Little Rock,72209,A002727,Technology,Accessories,C0015,5533,US-2016-167472,2016-06-06,2016-06-07,First Class,Clytie Kelty,Consumer,United States,TEC-AC-10003038,Kingston Digital DataTraveler 16GB USB 2.0,2685,3,0.0,510,895,724
CK-12595,South,Arkansas,Little Rock,72209,A002727,Technology,Accessories,C0015,5534,US-2016-167472,2016-06-06,2016-06-07,First Class,Clytie Kelty,Consumer,United States,TEC-AC-10003174,Plantronics S12 Corded Telephone Headset System,32337,3,0.0,12934,10779,6467
CK-12595,South,Arkansas,Little Rock,72209,A002727,Office Supplies,Paper,C0008,5535,US-2016-167472,2016-06-06,2016-06-07,First Class,Clytie Kelty,Consumer,United States,OFF-PA-10000157,Xerox 191,5994,3,0.0,2817,1998,1058
CK-12595,South,Arkansas,Little Rock,72209,A002727,Office Supplies,Binders,C0010,5536,US-2016-167472,2016-06-06,2016-06-07,First Class,Clytie Kelty,Consumer,United States,OFF-BI-10001721,Trimflex Flexible Post Binders,6414,3,0.0,3078,2138,1111
CK-12595,South,Arkansas,Little Rock,72209,A002727,Office Supplies,Binders,C0010,5537,US-2016-167472,2016-06-06,2016-06-07,First Class,Clytie Kelty,Consumer,United States,OFF-BI-10000591,Avery Binder Labels,1167,3,0.0,560,389,202
CK-12595,South,Arkansas,Little Rock,72209,A002727,Office Supplies,Paper,C0008,5538,US-2016-167472,2016-06-06,2016-06-07,First Class,Clytie Kelty,Consumer,United States,OFF-PA-10001534,Xerox 230,1296,2,0.0,622,648,336
SS-20590,Central,Nebraska,Norfolk,68701,A002728,Office Supplies,Binders,C0010,5539,CA-2015-120551,2015-04-13,2015-04-20,Standard Class,Sonia Sunley,Consumer,United States,OFF-BI-10002071,Fellowes Black Plastic Comb Bindings,1743,3,0.0,801,581,313
LE-16810,Central,Illinois,Chicago,60653,A000627,Furniture,Chairs,C0002,5540,US-2017-150595,2017-05-22,2017-05-26,Standard Class,Laurel Elliston,Consumer,United States,FUR-CH-10000513,High-Back Leather Manager's Chair,18198,2,0.3,-5459,12999,11829
LE-16810,Central,Illinois,Chicago,60653,A000627,Office Supplies,Binders,C0010,5541,US-2017-150595,2017-05-22,2017-05-26,Standard Class,Laurel Elliston,Consumer,United States,OFF-BI-10003274,"Avery Durable Slant Ring Binders, No Labels",159,2,0.8,-262,398,210
LE-16810,Central,Illinois,Chicago,60653,A000627,Office Supplies,Supplies,C0005,5542,US-2017-150595,2017-05-22,2017-05-26,Standard Class,Laurel Elliston,Consumer,United States,OFF-SU-10000381,Acme Forged Steel Scissors with Black Enamel Handles,2234,3,0.2,251,931,661
ES-14080,West,Arizona,Tucson,85705,A000252,Furniture,Tables,C0003,5543,CA-2016-134936,2016-12-19,2016-12-25,Standard Class,Erin Smith,Corporate,United States,FUR-TA-10001086,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",45597,6,0.5,-21886,15199,11247
ES-14080,West,Arizona,Tucson,85705,A000252,Office Supplies,Binders,C0010,5544,CA-2016-134936,2016-12-19,2016-12-25,Standard Class,Erin Smith,Corporate,United States,OFF-BI-10000174,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",1044,6,0.7,-765,579,301
ES-14080,West,Arizona,Tucson,85705,A000252,Office Supplies,Binders,C0010,5545,CA-2016-134936,2016-12-19,2016-12-25,Standard Class,Erin Smith,Corporate,United States,OFF-BI-10002103,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",521,2,0.7,-417,869,469
MG-17890,East,New Hampshire,Concord,3301,A002729,Office Supplies,Storage,C0012,5546,CA-2017-102967,2017-09-22,2017-09-26,Standard Class,Michael Granlund,Home Office,United States,OFF-ST-10001590,"Tenex Personal Project File with Scoop Front Design, Black",6740,5,0.0,1752,1348,997
JM-16195,West,Utah,Draper,84020,A002730,Furniture,Furnishings,C0004,5547,CA-2017-151008,2017-09-07,2017-09-08,First Class,Justin MacKendrick,Consumer,United States,FUR-FU-10002396,"DAX Copper Panel Document Frame, 5 x 7 Size",2516,2,0.0,1056,1258,729
JM-16195,West,Utah,Draper,84020,A002730,Technology,Phones,C0014,5548,CA-2017-151008,2017-09-07,2017-09-08,First Class,Justin MacKendrick,Consumer,United States,TEC-PH-10002807,Motorla HX550 Universal Bluetooth Headset,12656,4,0.2,4746,3954,1977
SG-20470,West,California,San Francisco,94109,A002731,Office Supplies,Appliances,C0009,5549,CA-2014-159800,2014-11-28,2014-12-01,First Class,Sheri Gordon,Consumer,United States,OFF-AP-10004859,Acco 6 Outlet Guardian Premium Surge Suppressor,4368,3,0.0,1179,1456,1062
SG-20470,West,California,San Francisco,94109,A002731,Technology,Accessories,C0015,5550,CA-2014-159800,2014-11-28,2014-12-01,First Class,Sheri Gordon,Consumer,United States,TEC-AC-10003447,Micropad Numeric Keypads,13993,7,0.0,3498,1999,1499
DB-12970,Central,Texas,Houston,77036,A002732,Office Supplies,Art,C0011,5551,US-2014-159618,2014-11-12,2014-11-16,Standard Class,Darren Budd,Corporate,United States,OFF-AR-10003183,Avery Fluorescent Highlighter Four-Color Set,267,1,0.2,33,334,233
DB-12970,Central,Texas,Houston,77036,A002732,Office Supplies,Supplies,C0005,5552,US-2014-159618,2014-11-12,2014-11-16,Standard Class,Darren Budd,Corporate,United States,OFF-SU-10000432,Acco Side-Punched Conventional Columnar Pads,1665,6,0.2,-312,347,329
DB-12970,Central,Texas,Houston,77036,A002732,Technology,Accessories,C0015,5553,US-2014-159618,2014-11-12,2014-11-16,Standard Class,Darren Budd,Corporate,United States,TEC-AC-10003832,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,7951,3,0.2,2087,3313,1954
DB-12970,Central,Texas,Houston,77036,A002732,Office Supplies,Paper,C0008,5554,US-2014-159618,2014-11-12,2014-11-16,Standard Class,Darren Budd,Corporate,United States,OFF-PA-10004100,Xerox 216,3628,7,0.2,1270,647,336
DB-12970,Central,Texas,Houston,77036,A002732,Furniture,Bookcases,C0001,5555,US-2014-159618,2014-11-12,2014-11-16,Standard Class,Darren Budd,Corporate,United States,FUR-BO-10004467,Bestar Classic Bookcase,6799,1,0.32,-1299,9999,8099
JW-15220,South,Alabama,Montgomery,36116,A002733,Furniture,Furnishings,C0004,5556,CA-2017-116113,2017-10-02,2017-10-06,Second Class,Jane Waco,Corporate,United States,FUR-FU-10002963,"Master Caster Door Stop, Gray",1016,2,0.0,345,508,335
KD-16495,South,Mississippi,Jackson,39212,A002734,Furniture,Furnishings,C0004,5557,CA-2015-125066,2015-12-14,2015-12-18,Standard Class,Keith Dawkins,Corporate,United States,FUR-FU-10003829,Stackable Trays,616,2,0.0,197,308,209
KD-16495,South,Mississippi,Jackson,39212,A002734,Office Supplies,Art,C0011,5558,CA-2015-125066,2015-12-14,2015-12-18,Standard Class,Keith Dawkins,Corporate,United States,OFF-AR-10003582,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",5630,2,0.0,1576,2815,2026
IL-15100,West,Nevada,North Las Vegas,89031,A002735,Office Supplies,Paper,C0008,5559,US-2015-114741,2015-12-06,2015-12-10,Standard Class,Ivan Liston,Consumer,United States,OFF-PA-10000048,Xerox 20,648,1,0.0,311,648,336
IL-15100,West,Nevada,North Las Vegas,89031,A002735,Office Supplies,Storage,C0012,5560,US-2015-114741,2015-12-06,2015-12-10,Standard Class,Ivan Liston,Consumer,United States,OFF-ST-10000078,Tennsco 6- and 18-Compartment Lockers,132585,5,0.0,23865,26516,21743
IL-15100,West,Nevada,North Las Vegas,89031,A002735,Office Supplies,Labels,C0013,5561,US-2015-114741,2015-12-06,2015-12-10,Standard Class,Ivan Liston,Consumer,United States,OFF-LA-10004853,Avery 483,1494,3,0.0,687,497,268
JE-15610,South,Georgia,Atlanta,30318,A002736,Office Supplies,Binders,C0010,5562,CA-2017-133263,2017-03-31,2017-04-02,Second Class,Jim Epp,Corporate,United States,OFF-BI-10001153,Ibico Recycled Grain-Textured Covers,3454,1,0.0,1727,3454,1727
JE-15610,South,Georgia,Atlanta,30318,A002736,Technology,Copiers,C0017,5563,CA-2017-133263,2017-03-31,2017-04-02,Second Class,Jim Epp,Corporate,United States,TEC-CO-10001449,Hewlett Packard LaserJet 3310 Copier,299995,5,0.0,143997,59999,31199
JE-15610,South,Georgia,Atlanta,30318,A002736,Office Supplies,Binders,C0010,5564,CA-2017-133263,2017-03-31,2017-04-02,Second Class,Jim Epp,Corporate,United States,OFF-BI-10000474,Avery Recycled Flexi-View Covers for Binding Systems,6412,4,0.0,3077,1603,833
SU-20665,Central,Illinois,Chicago,60610,A002737,Office Supplies,Art,C0011,5565,CA-2017-157966,2017-03-13,2017-03-13,Same Day,Stephanie Ulpright,Home Office,United States,OFF-AR-10000799,Col-Erase Pencils with Erasers,1945,4,0.2,218,607,431
SU-20665,Central,Illinois,Chicago,60610,A002737,Technology,Machines,C0016,5566,CA-2017-157966,2017-03-13,2017-03-13,Same Day,Stephanie Ulpright,Home Office,United States,TEC-MA-10002109,"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax",20998,2,0.3,899,14999,10049
SU-20665,Central,Illinois,Chicago,60610,A002737,Office Supplies,Art,C0011,5567,CA-2017-157966,2017-03-13,2017-03-13,Same Day,Stephanie Ulpright,Home Office,United States,OFF-AR-10003338,"Eberhard Faber 3 1/2"" Golf Pencils",2976,5,0.2,186,744,558
SU-20665,Central,Illinois,Chicago,60610,A002737,Furniture,Chairs,C0002,5568,CA-2017-157966,2017-03-13,2017-03-13,Same Day,Stephanie Ulpright,Home Office,United States,FUR-CH-10003606,SAFCO Folding Chair Trolley,8976,1,0.3,-256,12824,9233
SU-20665,Central,Illinois,Chicago,60610,A002737,Technology,Copiers,C0017,5569,CA-2017-157966,2017-03-13,2017-03-13,Same Day,Stephanie Ulpright,Home Office,United States,TEC-CO-10001449,Hewlett Packard LaserJet 3310 Copier,95998,2,0.2,33599,59999,31199
SU-20665,Central,Illinois,Chicago,60610,A002737,Office Supplies,Paper,C0008,5570,CA-2017-157966,2017-03-13,2017-03-13,Same Day,Stephanie Ulpright,Home Office,United States,OFF-PA-10001934,Xerox 1993,1555,3,0.2,563,648,330
SU-20665,Central,Illinois,Chicago,60610,A002737,Technology,Phones,C0014,5571,CA-2017-157966,2017-03-13,2017-03-13,Same Day,Stephanie Ulpright,Home Office,United States,TEC-PH-10001527,Plantronics MX500i Earset,3436,1,0.2,-730,4295,4166
EA-14035,East,Ohio,Columbus,43229,A002738,Office Supplies,Paper,C0008,5572,CA-2014-151162,2014-12-05,2014-12-09,Standard Class,Erin Ashbrook,Corporate,United States,OFF-PA-10001033,Xerox 1893,9837,3,0.2,3566,4099,2090
EA-14035,East,Ohio,Columbus,43229,A002738,Office Supplies,Binders,C0010,5573,CA-2014-151162,2014-12-05,2014-12-09,Standard Class,Erin Ashbrook,Corporate,United States,OFF-BI-10003719,Large Capacity Hanging Post Binders,2994,4,0.7,-2395,2494,1347
EA-14035,East,Ohio,Columbus,43229,A002738,Office Supplies,Paper,C0008,5574,CA-2014-151162,2014-12-05,2014-12-09,Standard Class,Erin Ashbrook,Corporate,United States,OFF-PA-10003036,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",1747,3,0.2,567,728,393
EA-14035,East,Ohio,Columbus,43229,A002738,Technology,Phones,C0014,5575,CA-2014-151162,2014-12-05,2014-12-09,Standard Class,Erin Ashbrook,Corporate,United States,TEC-PH-10001870,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,3673,1,0.4,-918,6123,4592
EA-14035,East,Ohio,Columbus,43229,A002738,Technology,Phones,C0014,5576,CA-2014-151162,2014-12-05,2014-12-09,Standard Class,Erin Ashbrook,Corporate,United States,TEC-PH-10001809,Panasonic KX T7736-B Digital phone,17994,2,0.4,-4498,14995,11246
RF-19840,West,California,Pasadena,91104,A002739,Furniture,Furnishings,C0004,5577,CA-2016-136686,2016-12-12,2016-12-16,Standard Class,Roy Französisch,Consumer,United States,FUR-FU-10004864,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",38364,6,0.0,12276,6394,4347
RF-19840,West,California,Pasadena,91104,A002739,Office Supplies,Appliances,C0009,5578,CA-2016-136686,2016-12-12,2016-12-16,Standard Class,Roy Französisch,Consumer,United States,OFF-AP-10002350,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,5652,3,0.0,1582,1884,1356
LC-17050,West,California,Los Angeles,90004,A002740,Office Supplies,Art,C0011,5579,CA-2017-137498,2017-09-09,2017-09-14,Second Class,Liz Carlisle,Consumer,United States,OFF-AR-10003829,Newell 35,656,2,0.0,190,328,232
LC-17050,West,California,Los Angeles,90004,A002740,Furniture,Chairs,C0002,5580,CA-2017-137498,2017-09-09,2017-09-14,Second Class,Liz Carlisle,Consumer,United States,FUR-CH-10003833,Novimex Fabric Task Chair,24392,5,0.2,-1524,6098,5183
LC-17050,West,California,Los Angeles,90004,A002740,Office Supplies,Paper,C0008,5581,CA-2017-137498,2017-09-09,2017-09-14,Second Class,Liz Carlisle,Consumer,United States,OFF-PA-10000143,Astroparche Fine Business Paper,4752,9,0.0,2280,528,274
PS-18970,East,Maryland,Clinton,20735,A002741,Furniture,Furnishings,C0004,5582,CA-2017-163818,2017-10-04,2017-10-08,Standard Class,Paul Stevenson,Home Office,United States,FUR-FU-10000076,24-Hour Round Wall Clock,1998,1,0.0,859,1998,1138
PS-18970,East,New York,New York City,10024,A002742,Office Supplies,Art,C0011,5583,CA-2016-161158,2016-05-09,2016-05-13,Standard Class,Paul Stevenson,Home Office,United States,OFF-AR-10000462,Sanford Pocket Accent Highlighters,800,5,0.0,344,160,91
JO-15280,West,California,San Diego,92037,A002743,Furniture,Furnishings,C0004,5584,CA-2014-116673,2014-12-15,2014-12-19,Second Class,Jas O'Carroll,Consumer,United States,FUR-FU-10003829,Stackable Trays,616,2,0.0,197,308,209
VP-21730,East,New York,New York City,10011,A002744,Office Supplies,Storage,C0012,5585,CA-2017-105333,2017-11-30,2017-12-04,Standard Class,Victor Preis,Home Office,United States,OFF-ST-10002182,"Iris 3-Drawer Stacking Bin, Black",8356,4,0.0,167,2089,2047
VP-21730,East,New York,New York City,10011,A002744,Technology,Phones,C0014,5586,CA-2017-105333,2017-11-30,2017-12-04,Standard Class,Victor Preis,Home Office,United States,TEC-PH-10001468,Panasonic Business Telephones KX-T7736,54605,3,0.0,16381,18202,12741
VP-21730,East,New York,New York City,10011,A002744,Office Supplies,Storage,C0012,5587,CA-2017-105333,2017-11-30,2017-12-04,Standard Class,Victor Preis,Home Office,United States,OFF-ST-10001809,Fellowes Officeware Wire Shelving,26949,3,0.0,538,8983,8803
GA-14725,West,California,Lancaster,93534,A002745,Office Supplies,Fasteners,C0006,5588,CA-2015-149993,2015-03-19,2015-03-20,First Class,Guy Armstrong,Consumer,United States,OFF-FA-10001561,Stockwell Push Pins,1090,5,0.0,359,218,146
EM-14140,West,Montana,Great Falls,59405,A002746,Office Supplies,Binders,C0010,5589,CA-2014-168158,2014-07-19,2014-07-24,Standard Class,Eugene Moren,Home Office,United States,OFF-BI-10001759,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",609,2,0.2,220,381,194
DB-13615,West,California,San Francisco,94110,A002747,Office Supplies,Storage,C0012,5590,CA-2016-115224,2016-12-08,2016-12-11,Second Class,Doug Bickford,Consumer,United States,OFF-ST-10000615,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",3404,3,0.0,953,1135,817
DB-13615,West,California,San Francisco,94110,A002747,Office Supplies,Storage,C0012,5591,CA-2016-115224,2016-12-08,2016-12-11,Second Class,Doug Bickford,Consumer,United States,OFF-ST-10003816,Fellowes High-Stak Drawer Files,35238,2,0.0,8104,17619,13566
ML-17395,East,New Jersey,Lakewood,8701,A002748,Furniture,Chairs,C0002,5592,CA-2014-164742,2014-10-13,2014-10-18,Second Class,Marina Lichtenstein,Corporate,United States,FUR-CH-10002880,"Global High-Back Leather Tilter, Burgundy",24598,2,0.0,2705,12299,10946
ML-17395,East,New Jersey,Lakewood,8701,A002748,Office Supplies,Binders,C0010,5593,CA-2014-164742,2014-10-13,2014-10-18,Second Class,Marina Lichtenstein,Corporate,United States,OFF-BI-10004738,Flexible Leather- Look Classic Collection Ring Binder,1894,1,0.0,947,1894,947
JH-15430,East,Ohio,Cleveland,44105,A002749,Office Supplies,Binders,C0010,5594,US-2017-108014,2017-11-19,2017-11-25,Standard Class,Jennifer Halladay,Consumer,United States,OFF-BI-10003984,Lock-Up Easel 'Spel-Binder',5991,7,0.7,-4593,2852,1512
BP-11095,East,Massachusetts,Lawrence,1841,A002750,Technology,Phones,C0014,5595,CA-2017-160325,2017-09-24,2017-09-24,Same Day,Bart Pistole,Corporate,United States,TEC-PH-10000984,Panasonic KX-TG9471B,39198,2,0.0,10975,19599,14111
BP-11095,East,Massachusetts,Lawrence,1841,A002750,Technology,Phones,C0014,5596,CA-2017-160325,2017-09-24,2017-09-24,Same Day,Bart Pistole,Corporate,United States,TEC-PH-10001944,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,43785,3,0.0,13135,14595,10216
SB-20185,East,New Hampshire,Concord,3301,A002751,Office Supplies,Binders,C0010,5597,CA-2015-159779,2015-09-25,2015-09-29,Standard Class,Sarah Brown,Consumer,United States,OFF-BI-10002735,GBC Prestige Therm-A-Bind Covers,6862,2,0.0,3225,3431,1818
SV-20785,East,Maryland,Baltimore,21215,A002752,Office Supplies,Supplies,C0005,5598,CA-2017-151176,2017-02-13,2017-02-20,Standard Class,Stewart Visinsky,Consumer,United States,OFF-SU-10001165,Acme Elite Stainless Steel Scissors,2502,3,0.0,650,834,617
SV-20785,East,Maryland,Baltimore,21215,A002752,Office Supplies,Art,C0011,5599,CA-2017-151176,2017-02-13,2017-02-20,Standard Class,Stewart Visinsky,Consumer,United States,OFF-AR-10000614,Barrel Sharpener,1071,3,0.0,278,357,264
DO-13435,East,Ohio,Columbus,43229,A002753,Office Supplies,Art,C0011,5600,CA-2014-108903,2014-10-03,2014-10-03,Same Day,Denny Ordway,Consumer,United States,OFF-AR-10004010,Hunt Boston Vacuum Mount KS Pencil Sharpener,5598,2,0.2,419,3499,2589
DO-13435,East,Ohio,Columbus,43229,A002753,Office Supplies,Envelopes,C0007,5601,CA-2014-108903,2014-10-03,2014-10-03,Same Day,Denny Ordway,Consumer,United States,OFF-EN-10004030,Convenience Packs of Business Envelopes,1448,5,0.2,488,361,191
DO-13435,East,Ohio,Columbus,43229,A002753,Technology,Accessories,C0015,5602,CA-2014-108903,2014-10-03,2014-10-03,Same Day,Denny Ordway,Consumer,United States,TEC-AC-10003023,Logitech G105 Gaming Keyboard,14248,3,0.2,-356,5937,4868
TB-21355,Central,Texas,Houston,77041,A002754,Office Supplies,Storage,C0012,5603,CA-2016-117919,2016-08-27,2016-08-29,Second Class,Todd Boyes,Corporate,United States,OFF-ST-10003572,Portfile Personal File Boxes,1416,1,0.2,106,1770,1309
TB-21355,Central,Texas,Houston,77041,A002754,Office Supplies,Paper,C0008,5604,CA-2016-117919,2016-08-27,2016-08-29,Second Class,Todd Boyes,Corporate,United States,OFF-PA-10004353,Southworth 25% Cotton Premium Laser Paper and Envelopes,7992,5,0.2,2797,1998,1038
BS-11380,East,New York,New York City,10011,A002755,Office Supplies,Binders,C0010,5605,CA-2015-142475,2015-12-03,2015-12-07,Standard Class,Bill Stewart,Corporate,United States,OFF-BI-10003718,GBC Therma-A-Bind 250T Electric Binding System,59035,6,0.2,20662,12299,6395
FM-14215,South,North Carolina,Greensboro,27405,A002756,Furniture,Furnishings,C0004,5606,CA-2016-134516,2016-09-20,2016-09-25,Standard Class,Filia McAdams,Corporate,United States,FUR-FU-10001546,Dana Swing-Arm Lamps,1708,2,0.2,106,1068,801
FM-14215,South,North Carolina,Greensboro,27405,A002756,Furniture,Chairs,C0002,5607,CA-2016-134516,2016-09-20,2016-09-25,Standard Class,Filia McAdams,Corporate,United States,FUR-CH-10002880,"Global High-Back Leather Tilter, Burgundy",9839,1,0.2,-1106,12299,10946
JL-15835,East,New York,New York City,10024,A002757,Office Supplies,Art,C0011,5608,CA-2017-105193,2017-03-25,2017-03-31,Standard Class,John Lee,Consumer,United States,OFF-AR-10001547,Newell 311,1105,5,0.0,298,221,161
AF-10870,West,California,San Francisco,94109,A002758,Office Supplies,Appliances,C0009,5609,CA-2015-168634,2015-12-06,2015-12-11,Standard Class,Art Ferguson,Consumer,United States,OFF-AP-10001626,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",778,2,0.0,202,389,287
BG-11035,South,Louisiana,Monroe,71203,A002759,Technology,Accessories,C0015,5610,CA-2017-117198,2017-08-31,2017-09-05,Standard Class,Barry Gonzalez,Consumer,United States,TEC-AC-10003033,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,65990,2,0.0,21776,32995,22106
MB-17305,East,Ohio,Cincinnati,45231,A002760,Technology,Accessories,C0015,5611,CA-2015-145828,2015-10-05,2015-10-07,First Class,Maria Bertelson,Consumer,United States,TEC-AC-10002323,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,5304,3,0.2,-464,2210,1922
HW-14935,West,Washington,Seattle,98105,A002761,Technology,Accessories,C0015,5612,CA-2017-121027,2017-08-18,2017-08-22,Standard Class,Helen Wasserman,Corporate,United States,TEC-AC-10002049,Plantronics Savi W720 Multi-Device Wireless Headset System,84390,2,0.0,37131,42195,23629
HW-14935,West,Washington,Seattle,98105,A002761,Technology,Accessories,C0015,5613,CA-2017-121027,2017-08-18,2017-08-22,Standard Class,Helen Wasserman,Corporate,United States,TEC-AC-10002253,Imation Bio 8GB USB Flash Drive Imation Corp,149616,9,0.0,22442,16624,14130
